id,status,status_desc,alert_geometry_id,alert_code,source,detected_year,detected_at,area_ha,biome_id,biome,biome_area,state_id,state,state_area,city_id,city,city_area,conservation_unit_id,conservation_unit,conservation_unit_area,indigenous_land_id,indigenous_land,indigenous_land_area,quilombo_id,quilombo,quilombo_area,settlement_id,settlement,settlement_area,watershed_l1_id,watershed_l1,watershed_l1_area,watershed_l2_id,watershed_l2,watershed_l2_area,car_count,car_area_max,car_area_min,car_area_sum,car_area_sum_adj,legal_reserve_count,legal_reserve_area_max,legal_reserve_area_min,legal_reserve_area_sum,legal_reserve_area_sum_adj,ppa_count,ppa_area_max,ppa_area_min,ppa_area_sum,ppa_area_sum_adj,river_source_count,def_uas,def_uas_area,def_asv,def_asv_area,def_pmfs,def_pmfs_area,def_poa,def_poa_area,def_efp,def_efp_area,embargoed_properties_count,embargoed_properties_count_area,embargoed_properties_area_min,embargoed_properties_area_max,embargoed_properties_area_sum,before_dt,after_dt,days_interval
737041,published,published,1112537,737041,{SAD-MATA-ATLANTICA},2022,2022-10-31,0.5149,18416,MATA ATLÂNTICA,0.5149,18392,SÃO PAULO,0.5149,20845,Ferraz de Vasconcelos,0.5149,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.5148508,14663.0,Tietê,0.5148508,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-07-03,2022-08-27,55.0
735421,published,published,1111934,735421,{SAD-MATA-ATLANTICA},2022,2022-09-30,1.8472,18416,MATA ATLÂNTICA,1.8472,18392,SÃO PAULO,1.8472,20229,Araçoiaba da Serra,1.8472,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.8472163,14663.0,Tietê,1.8472163,1,1.8472,1.8472,1.8472,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-05-06,2022-09-01,118.0
734782,published,published,1111772,734782,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.4272,18416,MATA ATLÂNTICA,0.4272,18392,SÃO PAULO,0.4272,16627,Limeira,0.4272,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4272364,14663.0,Tietê,0.4272364,2,0.4272,0.4247,0.8519,0.4272,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-07-27,2022-07-31,4.0
791258,published,published,1178065,791258,{SAD-MATA-ATLANTICA},2022,2022-11-30,1.2589,18416,MATA ATLÂNTICA,1.2589,18392,SÃO PAULO,1.2589,19131,Patrocínio Paulista,1.2589,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.2589364,14585.0,Grande,1.2589364,2,1.2589,1.2589,2.5179,1.2589,1,1.258,1.258,1.258,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-07-12,2022-10-25,105.0
794201,published,published,1178111,794201,{SAD-MATA-ATLANTICA},2022,2022-12-31,0.9808,18416,MATA ATLÂNTICA,0.9808,18392,SÃO PAULO,0.9808,18682,Eldorado,0.9808,13496.0,APA QUILOMBOS DO MéDIO RIBEIRA,0.9808,,,,36638.0,ANDRE LOPES,0.9808,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.9807962,14607.0,Ribeira do Iguape,0.9807962,3,0.9808,0.9808,2.9424,0.9808,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-08-15,2022-11-15,92.0
795514,published,published,1178191,795514,{SAD-MATA-ATLANTICA},2022,2022-12-31,0.8349,18416,MATA ATLÂNTICA,0.8349,18392,SÃO PAULO,0.8349,15413,Barra do Turvo,0.8349,12593.0,RDS BARREIRO ANHEMAS,0.8349,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.8349365,14607.0,Ribeira do Iguape,0.8349365,1,0.8349,0.8349,0.8349,,1,0.6577,0.6577,0.6577,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-09-01,2022-11-17,77.0
795744,published,published,1178571,795744,{SAD-MATA-ATLANTICA},2022,2022-12-31,1.5744,18416,MATA ATLÂNTICA,1.5744,18392,SÃO PAULO,1.5744,20086,Buri,1.5744,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.5743946,14599.0,Paranapanema,1.5743946,3,1.5744,0.3822,3.0695,1.5744,2,1.5736,0.1783,1.7519,1.5744,1,0.0517,0.0517,0.0517,,0,0,,0,,0,,0,,0,,0,0,,,,2022-09-18,2022-11-09,52.0
796514,published,published,1179439,796514,{SAD-MATA-ATLANTICA},2022,2022-12-31,9.0518,18416,MATA ATLÂNTICA,9.0518,18392,SÃO PAULO,9.0518,18207,São Paulo,9.0518,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,9.051811,14663.0,Tietê,9.051811,1,5.4738,5.4738,5.4738,,0,,,,,1,1.546,1.546,1.546,,0,0,,0,,0,,0,,0,,0,0,,,,2022-09-18,2022-11-17,60.0
803401,published,published,1256709,803401,{SAD-MATA-ATLANTICA},2023,2023-02-28,3.7991,18416,MATA ATLÂNTICA,3.7991,18392,SÃO PAULO,3.7991,21380,São Carlos,3.7991,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,3.799118,14585.0,Grande,3.799118,4,3.7855,0.0137,7.4329,3.7991,2,0.7134,0.008,0.7215,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-10-23,2022-12-22,60.0
953957,published,published,1703879,953957,{SAD-MATA-ATLANTICA},2023,2023-08-31,0.1451,18416,MATA ATLÂNTICA,0.1451,18392,SÃO PAULO,0.1451,18207,São Paulo,0.1451,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.1451036,14663.0,Tietê,0.1451036,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-04-20,2023-07-13,84.0
70911,published,published,1330990,70911,{GLAD},2019,2019-11-21,1.3762,18416,MATA ATLÂNTICA,1.3762,18392,SÃO PAULO,1.3762,20258,Nazaré Paulista,1.3762,13175.0,APA SISTEMA CANTAREIRA,1.3762,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.3761776,14663.0,Tietê,1.3761776,1,1.0878,1.0878,1.0878,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2019-10-05,2019-12-08,64.0
70947,published,published,1538001,70947,{GLAD},2019,2019-11-13,2.4453,18416,MATA ATLÂNTICA,2.4453,18392,SÃO PAULO,2.4453,20745,Francisco Morato,1.6946,13175.0,APA SISTEMA CANTAREIRA,0.2821,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.4453495,14663.0,Tietê,2.4453495,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
936818,published,published,1654572,936818,{SAD-MATA-ATLANTICA},2023,2023-07-31,0.6321,18416,MATA ATLÂNTICA,0.6321,18392,SÃO PAULO,0.6321,20101,Ibiúna,0.6321,13048.0,APA ITUPARARANGA,0.6321,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.6320804,14663.0,Tietê,0.6320804,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-05-19,2023-07-25,67.0
281388,published,published,1485389,281388,{GLAD},2020,2020-11-22,3.3536,18416,MATA ATLÂNTICA,3.3536,18392,SÃO PAULO,3.3536,20527,Torrinha,3.3536,13121.0,"APA CORUMBATAí, BOTUCATU E TEJUPá PERIMETRO CORUMBATAí",3.3536,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,3.3536497,14663.0,Tietê,3.3536497,3,3.3146,0.0419,3.3983,3.3536,1,0.0057,0.0057,0.0057,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-10-28,2020-12-21,54.0
324860,published,published,1382190,324860,{GLAD},2021,2021-03-22,4.1072,18416,MATA ATLÂNTICA,4.1072,18392,SÃO PAULO,4.1072,20603,Casa Branca,4.1072,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,4.1071714,14585.0,Grande,4.1071714,3,4.1072,0.7999,8.2143,4.1072,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-02-18,2021-03-28,38.0
461157,published,published,1376462,461157,{SAD-MATA-ATLANTICA},2021,2021-09-01,7.929,18415,CERRADO,7.929,18392,SÃO PAULO,7.929,18818,Conchas,7.929,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,7.929019,14663.0,Tietê,7.929019,2,7.8721,0.1433,8.0154,7.929,1,0.0248,0.0248,0.0248,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
461389,published,published,1440051,461389,{SAD-MATA-ATLANTICA},2021,2021-09-01,2.9978,18416,MATA ATLÂNTICA,2.9978,18392,SÃO PAULO,2.9978,17074,Santa Gertrudes,2.9978,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.9977687,14663.0,Tietê,2.9977687,2,2.813,0.0112,2.8242,,1,0.0115,0.0115,0.0115,,1,0.0368,0.0368,0.0368,,0,0,,0,,0,,0,,0,,0,0,,,,,,
482572,published,published,1559647,482572,{GLAD},2021,2021-11-17,3.5354,18416,MATA ATLÂNTICA,3.5354,18392,SÃO PAULO,3.5354,16936,Cajati,3.5354,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,3.5353804,14607.0,Ribeira do Iguape,3.5353804,2,3.5354,1.8653,5.4007,3.5354,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
497074,published,published,1432374,497074,{GLAD},2021,2021-12-10,5.6648,18416,MATA ATLÂNTICA,5.6648,18392,SÃO PAULO,5.6648,19896,Itaí,5.6648,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,5.6648391,14599.0,Paranapanema,5.6648391,2,5.6648,5.6648,11.3297,5.6648,1,4.9959,4.9959,4.9959,,1,5.6648,5.6648,5.6648,,0,0,,0,,0,,0,,0,,0,0,,,,,,
610715,published,published,1345748,610715,{SOS-INPE},2022,2022-05-31,3.4218,18416,MATA ATLÂNTICA,3.4218,18392,SÃO PAULO,3.4218,20086,Buri,3.4218,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,3.4218405,14599.0,Paranapanema,3.4218405,1,3.3808,3.3808,3.3808,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-08-12,2021-02-19,191.0
613738,published,published,1425505,613738,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.6521,18416,MATA ATLÂNTICA,0.6521,18392,SÃO PAULO,0.6521,18617,São Miguel Arcanjo,0.6521,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.6521046,14599.0,Paranapanema,0.6521046,4,0.6521,0.0934,1.5232,0.6521,2,0.3619,0.0277,0.3896,,1,0.0013,0.0013,0.0013,,0,0,,0,,0,,0,,0,,0,0,,,,2021-12-26,2022-01-19,24.0
629601,published,published,1314250,629601,{SAD-MATA-ATLANTICA},2022,2022-08-31,1.2407,18416,MATA ATLÂNTICA,1.2407,18392,SÃO PAULO,1.2407,17291,Jaci,1.2407,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.2407217,14663.0,Tietê,1.2407217,1,1.2407,1.2407,1.2407,,0,,,,,1,0.3395,0.3395,0.3395,,0,0,,0,,0,,0,,0,,0,0,,,,,,
629941,published,published,1441429,629941,{SAD-MATA-ATLANTICA},2022,2022-08-31,0.1859,18416,MATA ATLÂNTICA,0.1859,18392,SÃO PAULO,0.1859,21201,Guarulhos,0.1859,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.1859272,14663.0,Tietê,0.1859272,1,0.1859,0.1859,0.1859,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-03-22,2022-04-19,28.0
633771,published,published,1520886,633771,{SAD-MATA-ATLANTICA},2022,2022-08-31,0.649,18416,MATA ATLÂNTICA,0.649,18392,SÃO PAULO,0.649,21424,Penápolis,0.649,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.6490349,14663.0,Tietê,0.6490349,3,0.649,0.4074,1.5682,0.649,2,0.3882,0.2615,0.6498,0.649,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-06-14,2022-07-23,39.0
880037,published,published,1562135,880037,{SAD-MATA-ATLANTICA},2023,2023-03-31,2.083,18416,MATA ATLÂNTICA,2.083,18392,SÃO PAULO,2.083,16808,São Sebastião,2.083,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.0829686,14607.0,Ribeira do Iguape,2.0829686,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-26,2023-02-25,30.0
880178,published,published,1562133,880178,{SAD-MATA-ATLANTICA},2023,2023-03-31,0.2323,18416,MATA ATLÂNTICA,0.2323,18392,SÃO PAULO,0.2323,17493,Itapevi,0.2323,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.2322743,14663.0,Tietê,0.2322743,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-11-17,2023-03-17,120.0
735823,published,published,1112389,735823,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.3095,18416,MATA ATLÂNTICA,0.3095,18392,SÃO PAULO,0.3095,19252,Tietê,0.3095,13174.0,APA TIETê,0.3095,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.3095423,14663.0,Tietê,0.3095423,1,0.3095,0.3095,0.3095,,0,,,,,1,0.195,0.195,0.195,,0,0,,0,,0,,0,,0,,0,0,,,,2022-07-05,2022-08-24,50.0
794883,published,published,1178154,794883,{SAD-MATA-ATLANTICA},2022,2022-12-31,0.9816,18416,MATA ATLÂNTICA,0.9816,18392,SÃO PAULO,0.9816,20872,Coronel Macedo,0.0018,13244.0,APA CORUMBATAÍ BOTUCATU TEJUPÁ PERIMETRO TEJUPá,0.9816,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.9816293,14599.0,Paranapanema,0.9816293,2,0.9816,0.9816,1.9633,0.9816,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-09-23,2022-11-16,54.0
796333,published,published,1178669,796333,{SAD-MATA-ATLANTICA},2022,2022-12-31,0.9851,18416,MATA ATLÂNTICA,0.9851,18392,SÃO PAULO,0.9851,19027,Cotia,0.9851,13048.0,APA ITUPARARANGA,0.9851,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.9851143,14663.0,Tietê,0.9851143,1,0.108,0.108,0.108,,1,0.0856,0.0856,0.0856,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-05-25,2022-12-10,199.0
796425,published,published,1179427,796425,{SAD-MATA-ATLANTICA},2022,2022-12-31,1.006,18416,MATA ATLÂNTICA,1.006,18392,SÃO PAULO,1.006,18115,Areias,1.006,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.0060109,14700.0,Paraíba do Sul,1.0060109,2,1.006,1.006,2.012,1.006,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-04-28,2022-11-17,203.0
